label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height,huePlantMean,satPlantMean,valPlantMean,huePlantStd,satPlantStd,valPlantStd,huePlantMedian,satPlantMedian,valPlantMedian,category,Lettuce color,Leaf sample weight (mg),Sample disc weight (g),Anthocyanins OD-530 nm,Chlorophyll OD-657 nm,Chlorophyll interference,Anthocyanin,DATE,Illumination
G5,38,33,2201,2506,20251216_120933.jpg,2992,2992,0.216996513,0.905867262,0.389020073,0.024304612,0.151521647,0.106738468,0.215686275,1,0.384313725,GREEN_white_blue_led_ids,GREEN,1.07,0.03,0.1326,0.3809,0.095,0.037,17/12/2025,White+Blue LED
R6,112,165,2143,2003,20251216_121332.jpg,2992,2992,0.106751138,0.379814512,0.237523605,0.033937621,0.203380532,0.08505131,0.098039216,0.340425532,0.231372549,RED_white_led_ids,RED,0.77,0.03,0.3906,0.5912,0.148,0.243,17/12/2025,White LED
R7,219,25,2341,2102,20251216_121354.jpg,2992,2992,0.1170031,0.390463311,0.21968829,0.038154951,0.226704168,0.080788239,0.111111111,0.349206349,0.223529412,RED_white_led_ids,RED,0.92,0.03,0.4189,0.6681,0.167,0.252,17/12/2025,White LED
R8,0,0,2585,2605,20251216_121427.jpg,2992,2992,0.140193661,0.505721303,0.32179942,0.027053982,0.270420936,0.109237931,0.140350877,0.445945946,0.325490196,RED_white_led_ids,RED,0.82,0.03,0.4001,0.6581,0.165,0.236,17/12/2025,White LED
R9,5,25,2415,2407,20251216_121454.jpg,2992,2992,0.109031326,0.399743579,0.319610533,0.030122024,0.226169228,0.104545371,0.104166667,0.351351351,0.325490196,RED_white_led_ids,RED,0.94,0.03,0.3971,0.6621,0.166,0.232,17/12/2025,White LED
R10,269,99,1879,1896,20251216_121519.jpg,2992,2992,0.15478213,0.585156588,0.234678008,0.024296173,0.251457228,0.091145165,0.15530303,0.540983607,0.231372549,RED_white_led_ids,RED,0.53,0.03,0.3766,0.5876,0.147,0.23,17/12/2025,White LED
G6,5,0,2679,2440,20251216_121847.jpg,2992,2992,0.218678626,0.914626921,0.400204305,0.029134756,0.136406845,0.117062751,0.215053763,1,0.411764706,GREEN_white_led_ids,GREEN,1.51,0.03,0.1095,0.2889,0.072,0.037,17/12/2025,White LED
G7,0,17,2815,2605,20251216_121928.jpg,2992,2992,0.213539447,0.925640879,0.466146241,0.023585128,0.118554769,0.119007497,0.210606061,1,0.482352941,GREEN_white_led_ids,GREEN,0.98,0.03,0.1572,0.4775,0.119,0.038,17/12/2025,White LED
G8,21,0,2704,2473,20251216_121955.jpg,2992,2992,0.211080654,0.921687248,0.482223613,0.020972662,0.121228928,0.112776553,0.208708709,1,0.501960784,GREEN_white_led_ids,GREEN,1.23,0.03,0.1188,0.3512,0.088,0.031,17/12/2025,White LED
G9,38,0,2769,2580,20251216_122029.jpg,2992,2992,0.209968834,0.934331218,0.432025952,0.022139893,0.115364691,0.11269825,0.206959707,1,0.439215686,GREEN_white_led_ids,GREEN,0.93,0.03,0.1364,0.3635,0.091,0.046,17/12/2025,White LED
R12,13,58,2432,2333,20251216_122348.jpg,2992,2992,0.181758834,0.847744854,0.308308465,0.018775046,0.194799984,0.096872452,0.178294574,0.989010989,0.305882353,RED_Shade_ids,RED,0.36,0.03,0.4124,0.6571,0.164,0.248,17/12/2025,Shade
R13,318,148,2291,2423,20251216_122413.jpg,2992,2992,0.181500268,0.760723039,0.35569012,0.016975818,0.228715321,0.091102454,0.179292929,0.803278689,0.356862745,RED_Shade_ids,RED,0.31,0.03,0.3879,0.4841,0.121,0.267,17/12/2025,Shade
R11,0,0,2931,2712,20251216_122320.jpg,2992,2992,0.175702552,0.82682447,0.338760578,0.018662034,0.208734409,0.106481933,0.175,0.933333333,0.337254902,RED_Shade_ids,RED,0.52,0.03,0.4445,0.8693,0.217,0.227,17/12/2025,Shade
C9,101,157,2598,2559,20251223_132926.jpg,2992,2992,0.206257513,0.984449606,0.60401451,0.026795789,0.043083558,0.132792779,0.201550388,1,0.631372549,GREEN_Control_ids,GREEN,2.16,0.03,0.0959,0.2491,0.062,0.034,25/12/2025,Control-Sun
G7,28,0,2631,2415,20251223_130853.jpg,2992,2992,0.200917301,0.940473859,0.573360434,0.022052482,0.101419335,0.123167113,0.199047619,1,0.592156863,GREEN_white_led_ids,GREEN,1.59,0.03,0.1919,0.3444,0.086,0.106,25/12/2025,White LED
G6,146,13,2277,2447,20251223_130821.jpg,2992,2992,0.195012767,0.95704737,0.568110424,0.021768269,0.082532237,0.12595194,0.192,1,0.584313725,GREEN_white_led_ids,GREEN,1.49,0.03,0.1135,0.323,0.081,0.033,25/12/2025,White LED
R10,271,66,2237,1975,20251223_130433.jpg,2992,2992,0.177268897,0.715151466,0.400177403,0.032980659,0.212758498,0.135477202,0.175438596,0.699151018,0.407843137,RED_white_led_ids,RED,1.43,0.03,0.4154,0.6842,0.171,0.244,25/12/2025,White LED
R9,311,223,1995,2060,20251223_130405.jpg,2992,2992,0.155903099,0.706093519,0.379109918,0.038759385,0.287918372,0.162226345,0.157407407,0.764705882,0.360784314,RED_white_led_ids,RED,1.96,0.03,0.3974,0.5184,0.13,0.268,25/12/2025,White LED
R8,376,131,2211,2310,20251223_130333.jpg,2992,2992,0.177975597,0.734449736,0.419081711,0.031989889,0.276749186,0.14815564,0.17822736,0.814569536,0.407843137,RED_white_led_ids,RED,1.37,0.03,0.5488,0.7335,0.183,0.365,25/12/2025,White LED
R7,199,7,2401,2198,20251223_130300.jpg,2992,2992,0.147277049,0.732411796,0.418883855,0.030386595,0.248099975,0.152974115,0.147849462,0.742857143,0.4,RED_white_led_ids,RED,1.23,0.03,0.3513,0.7048,0.176,0.175,25/12/2025,White LED
R6,265,20,2251,2146,20251223_130236.jpg,2992,2992,0.137003956,0.691622415,0.385303298,0.03251184,0.261544661,0.127590411,0.137037037,0.683544304,0.380392157,RED_white_led_ids,RED,1.16,0.03,0.4764,0.898,0.225,0.252,25/12/2025,White LED
G8,0,0,2633,2369,20251223_130921.jpg,2992,2992,0.208735362,0.923395282,0.565885367,0.024496154,0.10859284,0.118007854,0.207434053,0.984375,0.588235294,GREEN_white_led_ids,GREEN,1.02,0.03,0.1208,0.3296,0.082,0.038,25/12/2025,White LED
G5,488,39,2113,2369,20251223_125934.jpg,2992,2992,0.214177268,0.988034367,0.523784003,0.029674151,0.043056307,0.137154106,0.210714286,1,0.521568627,GREEN_white_blue_led_ids,GREEN,1.23,0.03,0.1354,0.2089,0.052,0.083,25/12/2025,White+Blue LED
G3,356,20,2303,2356,20251223_125840.jpg,2992,2992,0.207529564,0.9611582,0.527742922,0.024412614,0.076743136,0.108819579,0.205645161,1,0.541176471,GREEN_white_blue_led_ids,GREEN,1.29,0.03,0.1441,0.3999,0.1,0.044,25/12/2025,White+Blue LED
G2,192,20,2283,2113,20251223_125816.jpg,2992,2992,0.222750013,0.961752037,0.488090769,0.030018953,0.087655147,0.124130953,0.221649485,1,0.494117647,GREEN_white_blue_led_ids,GREEN,1.44,0.03,0.1354,0.3956,0.099,0.037,25/12/2025,White+Blue LED
G1,291,79,2408,2559,20251223_125753.jpg,2992,2992,0.204766887,0.963372435,0.566253137,0.025061956,0.072714869,0.118088303,0.200980392,1,0.588235294,GREEN_white_blue_led_ids,GREEN,1.05,0.03,0.0944,0.2099,0.052,0.042,25/12/2025,White+Blue LED
R5,225,0,2434,2231,20251223_125143.jpg,2992,2992,0.180247213,0.851769785,0.423077892,0.03713867,0.229464607,0.141201991,0.18125,1,0.419607843,RED_white_blue_led_ids,RED,1,0.03,0.0444,0.0357,0.009,0.035,25/12/2025,White+Blue LED
R4,0,0,2561,2152,20251223_125119.jpg,2992,2992,0.151886733,0.586509526,0.422265824,0.03970552,0.277851199,0.132158608,0.153256705,0.516129032,0.423529412,RED_white_blue_led_ids,RED,1.48,0.03,0.7471,1.1488,0.287,0.46,25/12/2025,White+Blue LED
R3,225,0,2336,2192,20251223_125058.jpg,2992,2992,0.163049164,0.663356923,0.420824884,0.043314813,0.288811158,0.155088175,0.166666667,0.652173913,0.411764706,RED_white_blue_led_ids,RED,1.23,0.03,0.3323,0.481,0.12,0.212,25/12/2025,White+Blue LED
R2,41,13,2559,2382,20251223_125034.jpg,2992,2992,0.15911228,0.58890083,0.428937939,0.04027117,0.301959651,0.146878378,0.160377358,0.523178808,0.42745098,RED_white_blue_led_ids,RED,1.33,0.03,0.4595,0.6231,0.156,0.304,25/12/2025,White+Blue LED
G4,251,0,2080,2008,20251223_125908.jpg,2992,2992,0.215773004,0.969509561,0.488665953,0.034443372,0.077839632,0.15142283,0.207964602,1,0.509803922,GREEN_white_blue_led_ids,GREEN,1.01,0.03,0.0464,0.0395,0.01,0.037,25/12/2025,White+Blue LED
G9,179,7,2716,2198,20251223_130956.jpg,2992,2992,0.206399075,0.924204065,0.580137869,0.024584954,0.103216858,0.126933395,0.202247191,0.97810219,0.603921569,GREEN_white_led_ids,GREEN,1.54,0.03,0.1653,0.4997,0.125,0.04,25/12/2025,White LED
C10,415,407,2349,2270,20251223_132950.jpg,2992,2992,0.204599135,0.978778885,0.636845507,0.022778444,0.053106618,0.152748123,0.199047619,1,0.674509804,GREEN_Control_ids,GREEN,0.99,0.03,0.127,0.3422,0.086,0.041,25/12/2025,Control-Sun
G10,317,223,2172,2211,20251223_131024.jpg,2992,2992,0.202543094,0.955271262,0.588896142,0.022516104,0.08521401,0.121326718,0.199530516,1,0.611764706,GREEN_white_led_ids,GREEN,1.88,0.03,0.1209,0.3374,0.084,0.037,25/12/2025,White LED
C7,0,0,2738,2579,20251223_132843.jpg,2992,2992,0.207485247,0.98068354,0.621323402,0.025351075,0.055918824,0.139935741,0.202979516,1,0.650980392,GREEN_Control_ids,GREEN,1.59,0.03,0.1194,0.3364,0.084,0.035,25/12/2025,Control-Sun
C6,61,0,2723,2480,20251223_132822.jpg,2992,2992,0.207779036,0.984340541,0.605362841,0.024731387,0.041498135,0.145300478,0.203389831,1,0.635294118,GREEN_Control_ids,GREEN,2.96,0.03,0.1286,0.3738,0.093,0.035,25/12/2025,Control-Sun
C5,219,39,2237,2310,20251223_132506.jpg,2992,2992,0.137148825,0.669006349,0.395291713,0.045683519,0.298161937,0.158406661,0.128415301,0.666666667,0.380392157,RED_Control_ids,RED,1.71,0.03,0.6944,0.7016,0.175,0.519,25/12/2025,Control-Sun
C4,750,295,2237,2349,20251223_132441.jpg,2992,2992,0.112794673,0.601720979,0.396554141,0.032386944,0.225255978,0.137804097,0.109452736,0.608333333,0.380392157,RED_Control_ids,RED,1.44,0.03,0.1813,0.2252,0.056,0.125,25/12/2025,Control-Sun
C3,0,0,2745,2205,20251223_132419.jpg,2992,2992,0.126876524,0.688340538,0.399390079,0.033991727,0.253434796,0.148064418,0.12254902,0.683168317,0.388235294,RED_Control_ids,RED,1.4,0.03,0.5147,0.5375,0.134,0.38,25/12/2025,Control-Sun
C2,0,52,2856,2336,20251223_132354.jpg,2992,2992,0.137010332,0.660076077,0.397992685,0.042424929,0.29479972,0.152153904,0.130208333,0.662650602,0.384313725,RED_Control_ids,RED,1.25,0.03,0.5171,0.5872,0.147,0.37,25/12/2025,Control-Sun
C1,717,0,2100,2178,20251223_132322.jpg,2992,2992,0.113418262,0.764884132,0.344416916,0.032596242,0.244507685,0.152479354,0.105882353,0.836065574,0.321568627,RED_Control_ids,RED,1.66,0.03,0.3949,0.4867,0.122,0.273,25/12/2025,Control-Sun
G15,166,33,2572,2454,20251223_132030.jpg,2992,2992,0.194468973,0.982044244,0.489743666,0.022309494,0.044162487,0.099540961,0.192,1,0.490196078,GREEN_Shade_ids,GREEN,0.91,0.03,0.1254,0.3337,0.083,0.042,25/12/2025,Shade
G14,146,0,2329,2447,20251223_131958.jpg,2992,2992,0.201426669,0.984345502,0.575984743,0.020164657,0.051627026,0.080528186,0.199494949,1,0.580392157,GREEN_Shade_ids,GREEN,1.26,0.03,0.0389,0.0368,0.009,0.03,25/12/2025,Shade
G13,284,59,2703,2251,20251223_131927.jpg,2992,2992,0.190768076,0.992595518,0.548764576,0.019136148,0.028891904,0.082863208,0.188967136,1,0.552941176,GREEN_Shade_ids,GREEN,0.91,0.03,0.1089,0.265,0.066,0.043,25/12/2025,Shade
G12,41,0,2546,2415,20251223_131902.jpg,2992,2992,0.197802523,0.987977508,0.574693525,0.018329543,0.040489303,0.097389648,0.195707071,1,0.588235294,GREEN_Shade_ids,GREEN,1.53,0.03,0.1286,0.395,0.099,0.03,25/12/2025,Shade
G11,586,0,2369,2585,20251223_131832.jpg,2992,2992,0.19448689,0.978241752,0.612930003,0.01753949,0.052668323,0.090793276,0.192222222,1,0.623529412,GREEN_Shade_ids,GREEN,1.33,0.03,0.0513,0.0372,0.009,0.042,25/12/2025,Shade
R15,173,210,2546,2493,20251223_131509.jpg,2992,2992,0.177570181,0.871085358,0.478314955,0.027698125,0.185821315,0.13942459,0.178571429,1,0.462745098,RED_Shade_ids,RED,1.12,0.03,0.3023,0.5778,0.144,0.158,25/12/2025,Shade
R14,173,26,2808,2231,20251223_131441.jpg,2992,2992,0.190338367,0.943320261,0.458740436,0.030880802,0.121588307,0.118778371,0.181372549,1,0.447058824,RED_Shade_ids,RED,1.16,0.03,0.2694,0.5717,0.143,0.126,25/12/2025,Shade
R13,9,151,2566,2552,20251223_131418.jpg,2992,2992,0.188783872,0.923670421,0.526028208,0.024909825,0.144121329,0.11185404,0.185185185,1,0.521568627,RED_Shade_ids,RED,1.4,0.03,0.3745,0.6017,0.15,0.224,25/12/2025,Shade
R12,238,0,2493,2605,20251223_131356.jpg,2992,2992,0.182061306,0.89801794,0.503757579,0.022761461,0.162200371,0.11673418,0.178678679,1,0.498039216,RED_Shade_ids,RED,0.84,0.03,0.0671,0.0455,0.011,0.056,25/12/2025,Shade
R11,61,0,2828,2592,20251223_131335.jpg,2992,2992,0.1901161,0.888333485,0.492038183,0.027622825,0.15552533,0.098544319,0.189342404,0.980392157,0.498039216,RED_Shade_ids,RED,1.05,0.03,0.3463,0.6847,0.171,0.175,25/12/2025,Shade
C8,219,0,2303,2375,20251223_132902.jpg,2992,2992,0.20512494,0.984342221,0.589060106,0.025581941,0.04336158,0.124430984,0.200598802,1,0.615686275,GREEN_Control_ids,GREEN,1.88,0.03,0.1042,0.2548,0.064,0.041,25/12/2025,Control-Sun
R1,140,7,2421,2034,20251223_125001.jpg,2992,2992,0.155535495,0.701705711,0.362278427,0.042570136,0.284230405,0.144948351,0.159663866,0.732142857,0.349019608,RED_white_blue_led_ids,RED,1.19,0.03,0.4624,0.7665,0.192,0.271,25/12/2025,White+Blue LED
R1,524,74,2077,2201,20251225_105832.jpg,2992,2992,0.161123095,0.642822397,0.479213686,0.035081996,0.307752338,0.174249737,0.160066007,0.613861386,0.482352941,RED_white_blue_led_ids,RED,1.32,0.03,0.3447,0.4428,0.111,0.234,31/12/2025,White+Blue LED
C6,120,0,2621,2366,20251225_113803.jpg,2992,2992,0.192085603,0.980943341,0.628559462,0.021669033,0.05078348,0.105776323,0.188644689,1,0.647058824,GREEN_Control_ids,GREEN,2.12,0.03,0.1153,0.2914,0.073,0.042,31/12/2025,Control-Sun
G6,269,17,2382,2217,20251225_111852.jpg,2992,2992,0.195632331,0.98516952,0.602645379,0.019846548,0.048068491,0.119437578,0.192090395,1,0.619607843,GREEN_white_led_ids,GREEN,1.84,0.03,0.1095,0.2889,0.072,0.037,31/12/2025,White LED
R10,367,8,2481,2258,20251225_111326.jpg,2992,2992,0.168400342,0.75667701,0.476092604,0.036741168,0.261168224,0.159788679,0.169135802,0.854166667,0.482352941,RED_white_led_ids,RED,1.69,0.03,0.3766,0.5876,0.147,0.23,31/12/2025,White LED
R9,277,17,2407,2341,20251225_111259.jpg,2992,2992,0.176354489,0.815288468,0.497636875,0.03353967,0.227538313,0.162977232,0.174603175,0.985576923,0.490196078,RED_white_led_ids,RED,1.53,0.03,0.3971,0.6621,0.166,0.232,31/12/2025,White LED
R8,87,8,2448,2324,20251225_111229.jpg,2992,2992,0.17559896,0.884479681,0.505706445,0.028353935,0.179865554,0.152695153,0.177696078,1,0.494117647,RED_white_led_ids,RED,0.89,0.03,0.4001,0.6581,0.165,0.236,31/12/2025,White LED
R7,310,280,2357,2234,20251225_111152.jpg,2992,2992,0.150907992,0.732562599,0.421544922,0.035954415,0.274375612,0.147430665,0.154385965,0.798561151,0.4,RED_white_led_ids,RED,1.17,0.03,0.4189,0.6681,0.167,0.252,31/12/2025,White LED
R6,318,165,2036,2069,20251225_111124.jpg,2992,2992,0.167230997,0.791793528,0.446672893,0.028407685,0.225511472,0.134956166,0.170103093,0.883333333,0.439215686,RED_white_led_ids,RED,1.29,0.03,0.3906,0.5912,0.148,0.243,31/12/2025,White LED
G5,5,0,2316,2077,20251225_110828.jpg,2992,2992,0.186925019,0.965739566,0.603107592,0.020713009,0.068814937,0.138905963,0.182835821,1,0.607843137,GREEN_white_blue_led_ids,GREEN,0.76,0.03,0.1326,0.3809,0.095,0.037,31/12/2025,White+Blue LED
G4,71,0,2382,2432,20251225_110755.jpg,2992,2992,0.205358856,0.972107715,0.579297246,0.02559465,0.071477129,0.14785026,0.201030928,1,0.607843137,GREEN_white_blue_led_ids,GREEN,0.87,0.03,0.136,0.3986,0.1,0.036,31/12/2025,White+Blue LED
G3,301,66,2366,2324,20251225_110723.jpg,2992,2992,0.195995871,0.967045969,0.603397127,0.018102624,0.078915668,0.13518933,0.19379845,1,0.615686275,GREEN_white_blue_led_ids,GREEN,1.22,0.03,0.1177,0.2626,0.066,0.052,31/12/2025,White+Blue LED
G2,359,17,2374,2201,20251225_110643.jpg,2992,2992,0.207092658,0.983444002,0.565771845,0.027295789,0.05889673,0.167194443,0.201492537,1,0.580392157,GREEN_white_blue_led_ids,GREEN,1.33,0.03,0.1486,0.4449,0.111,0.037,31/12/2025,White+Blue LED
G1,277,0,2530,2242,20251225_110519.jpg,2992,2992,0.197967414,0.984829126,0.592739416,0.017786999,0.049633966,0.0985564,0.195833333,1,0.6,GREEN_white_blue_led_ids,GREEN,1.77,0.03,0.1367,0.3499,0.087,0.049,31/12/2025,White+Blue LED
R5,54,17,2671,2110,20251225_110051.jpg,2992,2992,0.168502847,0.854025904,0.466318438,0.029545317,0.215270188,0.153744916,0.171428571,1,0.458823529,RED_white_blue_led_ids,RED,1.61,0.03,0.4115,0.4563,0.114,0.297,31/12/2025,White+Blue LED
R4,211,0,2399,2349,20251225_110017.jpg,2992,2992,0.154803293,0.712299468,0.533819257,0.0328292,0.27074306,0.120666138,0.158878505,0.763157895,0.537254902,RED_white_blue_led_ids,RED,1.8,0.03,0.3692,0.5843,0.146,0.223,31/12/2025,White+Blue LED
R3,0,33,2494,2151,20251225_105941.jpg,2992,2992,0.156614445,0.686083437,0.504404909,0.032698014,0.291851116,0.146856917,0.15952381,0.706521739,0.498039216,RED_white_blue_led_ids,RED,2.77,0.03,0.5158,0.5741,0.144,0.372,31/12/2025,White+Blue LED
R2,244,0,2366,2225,20251225_105858.jpg,2992,2992,0.165823419,0.650475945,0.476846111,0.035012443,0.303162644,0.163682657,0.170114943,0.6328125,0.466666667,RED_white_blue_led_ids,RED,1.71,0.03,0.4441,0.7598,0.19,0.254,31/12/2025,White+Blue LED
G7,565,354,2250,2464,20251225_111920.jpg,2992,2992,0.203441921,0.9510318,0.594413338,0.021368989,0.099537199,0.140812373,0.199712644,1,0.623529412,GREEN_white_led_ids,GREEN,1.62,0.03,0.1572,0.4775,0.119,0.038,31/12/2025,White LED
C7,194,17,2563,2357,20251225_113832.jpg,2992,2992,0.192022828,0.994618183,0.598685671,0.020708305,0.025666145,0.13062144,0.185628743,1,0.62745098,GREEN_Control_ids,GREEN,1.34,0.03,0.1715,0.4975,0.124,0.047,31/12/2025,Control-Sun
G8,870,322,2110,2201,20251225_111942.jpg,2992,2992,0.205925104,0.949890007,0.555828946,0.026886274,0.10243859,0.167758692,0.20246085,1,0.564705882,GREEN_white_led_ids,GREEN,1.26,0.03,0.1188,0.3512,0.088,0.031,31/12/2025,White LED
G10,236,8,2456,2390,20251225_112036.jpg,2992,2992,0.201690559,0.972772764,0.617029971,0.020596783,0.060157427,0.0953551,0.198924731,1,0.62745098,GREEN_white_led_ids,GREEN,1.42,0.03,0.13,0.3798,0.095,0.035,31/12/2025,White LED
C5,491,8,2501,2687,20251225_113456.jpg,2992,2992,0.136994036,0.789119097,0.402625379,0.038471201,0.240041777,0.155085372,0.131111111,0.896296296,0.396078431,RED_Control_ids,RED,1.61,0.03,0.6089,0.3531,0.088,0.521,31/12/2025,Control-Sun
C4,458,66,2530,2514,20251225_113420.jpg,2992,2992,0.145818329,0.769006735,0.477312048,0.035998996,0.230929849,0.156616474,0.143274854,0.8,0.470588235,RED_Control_ids,RED,1.22,0.03,0.5629,0.5422,0.136,0.427,31/12/2025,Control-Sun
C3,236,8,2756,2415,20251225_113353.jpg,2992,2992,0.144858323,0.757264376,0.52731478,0.034371519,0.230472125,0.162613894,0.141025641,0.779069767,0.533333333,RED_Control_ids,RED,1.09,0.03,0.6139,0.6157,0.154,0.46,31/12/2025,Control-Sun
C2,0,0,2992,2555,20251225_113320.jpg,2992,2992,0.146043091,0.782610255,0.48238596,0.034757081,0.248923929,0.145173282,0.143939394,0.907801418,0.482352941,RED_Control_ids,RED,1.28,0.03,0.7704,0.4259,0.106,0.664,31/12/2025,Control-Sun
C1,161,17,2831,2704,20251225_113253.jpg,2992,2992,0.140764136,0.763587304,0.444247079,0.032991897,0.253539809,0.162126601,0.135881104,0.830508475,0.454901961,RED_Control_ids,RED,1.24,0.03,0.4537,0.3259,0.081,0.372,31/12/2025,Control-Sun
G15,392,17,2357,1879,20251225_112955.jpg,2992,2992,0.200483025,0.982933408,0.584309667,0.021547596,0.042095344,0.160345526,0.197674419,1,0.607843137,GREEN_Shade_ids,GREEN,1.15,0.03,0.1363,0.3911,0.098,0.039,31/12/2025,Shade
G14,87,379,2646,2135,20251225_112932.jpg,2992,2992,0.198769162,0.974973283,0.533038993,0.023838047,0.038704576,0.125295145,0.194117647,0.993630573,0.552941176,GREEN_Shade_ids,GREEN,0.44,0.03,0.1265,0.3537,0.088,0.038,31/12/2025,Shade
G13,458,8,2316,2481,20251225_112907.jpg,2992,2992,0.202047594,0.990794543,0.584527219,0.029545834,0.032590614,0.149179852,0.195495495,1,0.603921569,GREEN_Shade_ids,GREEN,1.44,0.03,0.1122,0.2965,0.074,0.038,31/12/2025,Shade
G12,38,17,2588,2349,20251225_112834.jpg,2992,2992,0.193381693,0.986238565,0.597916177,0.023346195,0.043200541,0.10026997,0.189223058,1,0.615686275,GREEN_Shade_ids,GREEN,1.86,0.03,0.1259,0.3516,0.088,0.038,31/12/2025,Shade
G11,524,0,2225,2448,20251225_112805.jpg,2992,2992,0.195468816,0.991628257,0.629481384,0.022439752,0.027676605,0.111798155,0.19047619,1,0.643137255,GREEN_Shade_ids,GREEN,0.93,0.03,0.1282,0.3164,0.079,0.049,31/12/2025,Shade
R15,21,25,2893,2588,20251225_112509.jpg,2992,2992,0.169144449,0.815504886,0.58887865,0.027857753,0.222367026,0.106707366,0.16954023,0.952702703,0.596078431,RED_Shade_ids,RED,1.15,0.03,0.3403,0.5243,0.131,0.209,31/12/2025,Shade
R14,0,0,2914,2473,20251225_112427.jpg,2992,2992,0.173753098,0.907478711,0.507994334,0.028748575,0.16567765,0.137581065,0.173371648,1,0.498039216,RED_Shade_ids,RED,1.04,0.03,0.3571,0.5738,0.143,0.214,31/12/2025,Shade
R13,194,74,2563,2530,20251225_112347.jpg,2992,2992,0.181311016,0.946758162,0.5531143,0.020471187,0.109124912,0.133333571,0.180652681,1,0.556862745,RED_Shade_ids,RED,1.04,0.03,0.3879,0.4841,0.121,0.236,31/12/2025,Shade
R12,0,25,2585,2522,20251225_112325.jpg,2992,2992,0.189645201,0.900539008,0.569246317,0.027428203,0.152174179,0.088223579,0.184027778,0.993333333,0.576470588,RED_Shade_ids,RED,0.85,0.03,0.4124,0.6571,0.164,0.224,31/12/2025,Shade
R11,62,17,2778,2506,20251225_112257.jpg,2992,2992,0.18105812,0.873283757,0.536832831,0.027112345,0.182143818,0.133858941,0.177595628,1,0.529411765,RED_Shade_ids,RED,1.37,0.03,0.4445,0.8693,0.217,0.195,31/12/2025,Shade
G9,508,17,2481,2530,20251225_112007.jpg,2992,2992,0.203650551,0.974054249,0.608678201,0.021734827,0.078004821,0.117058676,0.202312139,1,0.631372549,GREEN_white_led_ids,GREEN,0.89,0.03,0.1364,0.3635,0.091,0.046,31/12/2025,White LED
C8,170,17,2704,2399,20251225_113901.jpg,2992,2992,0.196590554,0.993596601,0.604126958,0.022368293,0.02291585,0.144035627,0.19140625,1,0.643137255,GREEN_Control_ids,GREEN,1.67,0.03,0.1173,0.3287,0.082,0.035,31/12/2025,Control-Sun
C10,13,0,2979,2547,20251225_113955.jpg,2992,2992,0.196160232,0.994437272,0.620590643,0.020748702,0.02407462,0.107038525,0.193939394,1,0.635294118,GREEN_Control_ids,GREEN,1.2,0.03,0.1059,0.2438,0.061,0.045,31/12/2025,Control-Sun
C9,137,17,2448,2390,20251225_113924.jpg,2992,2992,0.203573472,0.993459181,0.620069615,0.022252212,0.026655515,0.098943294,0.20251938,1,0.635294118,GREEN_Control_ids,GREEN,1.52,0.03,0.1455,0.3441,0.086,0.059,31/12/2025,Control-Sun
